country,continent,year,lifeExp,pop,gdpPercap,log_gdp,gdp_billions
United States,Americas,1987,75.02,242803533,29884.35041,4.4754438201021545,7256.025860957998
United States,Americas,1992,76.09,256894189,32003.93224,4.5052033422329,8221.624217605753
United States,Americas,1997,76.81,272911760,35767.43303,4.553487772664774,9761.353098899433
United States,Americas,2002,77.31,287675526,39097.09955,4.592144540102953,11247.278678120614
United States,Americas,2007,78.242,301139947,42951.65309,4.632979883279004,12934.458535084987
Uruguay,Americas,1952,66.071,2252965,5716.766744,3.7571504724556046,12.87967538739596
Uruguay,Americas,1957,67.044,2424959,6150.772969,3.788929697088749,14.91537226813327
Uruguay,Americas,1962,68.253,2598466,5603.357717,3.7484483486071687,14.560134513462122
Uruguay,Americas,1967,68.468,2748579,5444.61962,3.7359675438336657,14.964967150519982
Uruguay,Americas,1972,68.673,2829526,5703.408898,3.7561345088425413,16.137943765522348
Uruguay,Americas,1977,69.481,2873520,6504.339663,3.813203212462224,18.69035010842376
Uruguay,Americas,1982,70.805,2953997,6920.223051,3.840120092759839,20.442318131984848
Uruguay,Americas,1987,71.918,3045153,7452.398969,3.872296097082633,22.693695077647256
Uruguay,Americas,1992,72.752,3149262,8137.004775,3.910464570850664,25.625559931726052
Uruguay,Americas,1997,74.223,3262838,9230.240708,3.965213026788973,30.1167801312093
Uruguay,Americas,2002,75.307,3363085,7727.002004,3.8880110248794315,25.986564534622342
Uruguay,Americas,2007,76.384,3447496,10611.46299,4.025775263701841,36.582976212173044
Venezuela,Americas,1952,55.088,5439568,7689.799761,3.8859150311115758,41.829188706343245
Venezuela,Americas,1957,57.907,6702668,9802.466526,3.9913353679221744,65.70267870489137
Venezuela,Americas,1962,60.77,8143375,8422.974165,3.92546546862278,68.59143724090687
Venezuela,Americas,1967,63.479,9709552,9541.474188,3.9796154797619803,92.64343978504378
Venezuela,Americas,1972,65.712,11515649,10505.25966,4.0214067913932325,120.97488289841934
Venezuela,Americas,1977,67.456,13503563,13143.95095,4.11872592974958,177.49016972223487
Venezuela,Americas,1982,68.557,15620766,11152.41011,4.047368731452923,174.20918866434428
Venezuela,Americas,1987,70.19,17910182,9883.584648,3.9949144861359622,177.01679985808593
Venezuela,Americas,1992,71.15,20265563,10733.92631,4.030758609465063,217.52905987266254
Venezuela,Americas,1997,72.146,22374398,10165.49518,4.007128538773726,227.44683502440165
Venezuela,Americas,2002,72.766,24287670,8605.047831,3.934753288688173,208.99656205354376
Venezuela,Americas,2007,73.747,26084662,11415.80569,4.057506567983346,297.7774328813268
Vietnam,Asia,1952,40.412,26246839,605.0664917,2.781803102572595,15.881082791944737
Vietnam,Asia,1957,42.887,28998543,676.2854478,2.8301300424480327,19.611292638302555
Vietnam,Asia,1962,45.363,33796140,772.0491602,2.8876449549003014,26.092281505001626
Vietnam,Asia,1967,47.838,39463910,637.1232887,2.8042234800923187,25.143376124160817
Vietnam,Asia,1972,50.254,44655014,699.5016441,2.844788739589417,31.236255710308516
Vietnam,Asia,1977,55.764,50533506,713.5371196,2.8534165708888217,36.05753231452932
Vietnam,Asia,1982,58.816,56142181,707.2357863,2.8495642279657094,39.70575952413192
Vietnam,Asia,1987,62.82,62826491,820.7994449,2.9142370540580087,51.56794893781485
Vietnam,Asia,1992,67.662,69940728,989.0231487,2.9952064566477556,69.17299902893025
Vietnam,Asia,1997,70.672,76048996,1385.896769,3.14173088227915,105.39605784209392
Vietnam,Asia,2002,73.017,80908147,1764.456677,3.246610999521819,142.75892019784752
Vietnam,Asia,2007,74.249,85262356,2441.576404,3.387670319165468,208.17455655904783
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,3.180582398475876,1.561946720382465
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,3.26175464994224,1.9557645666787378
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,3.342216601054377,2.4917121616418076
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,3.4231991654299403,3.027659756738452
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,3.4960171248956784,3.414075012759444
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,3.5661818483960137,4.644385651599953
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,3.637092486856904,6.182644080953832
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,3.708182642881089,8.63734328779464
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,3.7794272678399,12.665833359678924
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,3.8519103784563393,20.095073782004473
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,3.654704651592898,15.305597343493352
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,3.4807755960325997,12.156859904496937
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,2.8930498767229236,3.8803123740548866
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,2.905704401680433,4.425030274681523
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,2.916781888438884,5.052880863151249
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,2.935729971704297,5.813537083146846
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,3.1021066716968924,9.370298237144326
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,3.262395358103764,15.37732824985623
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,3.2961290124081595,19.09849017580218
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,3.294849985667561,22.12163870694492
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,3.274041561282063,25.12510588617398
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,3.325820245308592,33.51236249828543
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,3.3492427100342104,41.79395863467954
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,3.3580814739680283,50.65987499420616
Zambia,Africa,1952,42.038,2672000,1147.388831,3.0597106180244795,3.065822956432
Zambia,Africa,1957,44.077,3016000,1311.956766,3.1179195236089994,3.956861606256
Zambia,Africa,1962,46.023,3421000,1452.725766,3.16218363938167,4.9697748454860005
Zambia,Africa,1967,47.768,3900000,1777.077318,3.2497063237255377,6.9306015402000005
Zambia,Africa,1972,50.107,4506497,1773.498265,3.2488307679411474,7.992264610727705
Zambia,Africa,1977,51.386,5216550,1588.688299,3.201038696890671,8.28747194614845
Zambia,Africa,1982,51.821,6100407,1408.678565,3.148811906258833,8.593512578675956
Zambia,Africa,1987,50.821,7272406,1213.315116,3.0839736082590066,8.823720129489097
Zambia,Africa,1992,46.1,8381163,1210.884633,3.0831027677192613,10.148621483368178
Zambia,Africa,1997,40.238,9417789,1071.353818,3.029932921652261,10.089784202268403
Zambia,Africa,2002,39.193,10595811,1071.613938,3.0300383536456925,11.354618752013717
Zambia,Africa,2007,42.384,11746035,1271.211593,3.1042178448294138,14.931695863783755
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,2.609470734853601,1.2535721174761236
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,2.7149700547261855,1.8915909013437537
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,2.7220348591193506,2.2555311938844045
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,2.755718688217076,2.8463725321147586
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,2.9027435944745257,4.685169626257533
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,2.8360630060504155,4.553746742390185
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,2.8969972051938737,6.024110453881136
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,2.848901456681418,6.5082409049282655
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,2.8409968556879672,7.422611852129505
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,2.8989718479854227,9.037850589823565
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,2.827394233088764,8.01511097206478
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,2.67182915731664,5.782658337338729
